# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	287660	292983	-	XP_019912521.1		XM_020056875.1	Uncharacterized protein		30906773	PCOAH_00000540	4458	1485	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	293945	294489	+						30906774	PCOAH_00000550	545		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	293945	294489	+	XM_020056876.1		XP_019912488.1	Uncharacterized protein		30906774	PCOAH_00000550	189	189	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	293945	294489	+	XP_019912488.1		XM_020056876.1	Uncharacterized protein		30906774	PCOAH_00000550	189	62	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	295335	295887	+						30906775	PCOAH_00000560	553		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	295335	295887	+	XM_020056877.1		XP_019912465.1	Uncharacterized protein		30906775	PCOAH_00000560	357	357	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	295335	295887	+	XP_019912465.1		XM_020056877.1	Uncharacterized protein		30906775	PCOAH_00000560	357	118	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	296906	297184	-						30906776	PCOAH_00000570	279		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	296906	297184	-	XM_020056878.1		XP_019912439.1	Ribosomal protein L37		30906776	PCOAH_00000570	279	279	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	296906	297184	-	XP_019912439.1		XM_020056878.1	Ribosomal protein L37		30906776	PCOAH_00000570	279	92	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	299853	304915	-						30906777	PCOAH_00000580	5063		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	299853	304915	-	XM_020056879.1		XP_019912428.1	Erythrocyte membrane protein		30906777	PCOAH_00000580	5022	5022	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	299853	304915	-	XP_019912428.1		XM_020056879.1	Erythrocyte membrane protein		30906777	PCOAH_00000580	5022	1673	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	311762	313531	+						30906778	PCOAH_00000590	1770		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	311762	313531	+	XM_020056880.1		XP_019912404.1	Uncharacterized protein		30906778	PCOAH_00000590	1770	1770	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	311762	313531	+	XP_019912404.1		XM_020056880.1	Uncharacterized protein		30906778	PCOAH_00000590	1770	589	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	314465	317032	+						30906779	PCOAH_00000600	2568		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	314465	317032	+	XM_020056881.1		XP_019912576.1	DNA mismatch-repair protein		30906779	PCOAH_00000600	2568	2568	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	314465	317032	+	XP_019912576.1		XM_020056881.1	DNA mismatch-repair protein		30906779	PCOAH_00000600	2568	855	
gene	tRNA	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	317626	317698	+					Thr_AGT	30906780	PCOAH_00000610	73		partial
tRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	317626	317698	+				tRNA-Thr	Thr_AGT	30906780	PCOAH_00000610	73		partial
gene	tRNA	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	318460	318531	-					His_GTG	30906781	PCOAH_00000620	72		partial
tRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	318460	318531	-				tRNA-His	His_GTG	30906781	PCOAH_00000620	72		partial
gene	tRNA	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	319407	319479	+					Lys_CTT	30906782	PCOAH_00000630	73		partial
tRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	319407	319479	+				tRNA-Lys	Lys_CTT	30906782	PCOAH_00000630	73		partial
gene	tRNA	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	320411	320483	-					Lys_TTT	30906783	PCOAH_00000640	73		partial
tRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	320411	320483	-				tRNA-Lys	Lys_TTT	30906783	PCOAH_00000640	73		partial
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	321215	322933	-						30906784	PCOAH_00000650	1719		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	321215	322933	-	XM_020056882.1		XP_019912494.1	Uncharacterized protein		30906784	PCOAH_00000650	1719	1719	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	321215	322933	-	XP_019912494.1		XM_020056882.1	Uncharacterized protein		30906784	PCOAH_00000650	1719	572	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	323061	326873	-						30906785	PCOAH_00000660	3813		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	323061	326873	-	XM_020056883.1		XP_019912422.1	Uncharacterized protein		30906785	PCOAH_00000660	3813	3813	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	323061	326873	-	XP_019912422.1		XM_020056883.1	Uncharacterized protein		30906785	PCOAH_00000660	3813	1270	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	329993	332995	+						30906786	PCOAH_00000670	3003		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	329993	332995	+	XM_020056884.1		XP_019912444.1	Rhoptry associated membrane antigen		30906786	PCOAH_00000670	2214	2214	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	329993	332995	+	XP_019912444.1		XM_020056884.1	Rhoptry associated membrane antigen		30906786	PCOAH_00000670	2214	737	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	334845	336875	+						30906787	PCOAH_00000680	2031		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	334845	336875	+	XM_020056885.1		XP_019912590.1	Putative 26s proteosome regulatory subunit		30906787	PCOAH_00000680	2031	2031	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	334845	336875	+	XP_019912590.1		XM_020056885.1	Putative 26s proteosome regulatory subunit		30906787	PCOAH_00000680	2031	676	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	338935	343011	+						30906788	PCOAH_00000690	4077		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	338935	343011	+	XM_020056886.1		XP_019912398.1	Uncharacterized protein		30906788	PCOAH_00000690	4077	4077	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	338935	343011	+	XP_019912398.1		XM_020056886.1	Uncharacterized protein		30906788	PCOAH_00000690	4077	1358	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	344091	345032	+						30906789	PCOAH_00000700	942		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	344091	345032	+	XM_020056887.1		XP_019912504.1	Reticulocyte binding protein		30906789	PCOAH_00000700	942	942	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	344091	345032	+	XP_019912504.1		XM_020056887.1	Reticulocyte binding protein		30906789	PCOAH_00000700	942	313	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	348007	351009	+						30906790	PCOAH_00000710	3003		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	348007	351009	+	XM_020056888.1		XP_019912475.1	Erythrocyte membrane protein		30906790	PCOAH_00000710	3003	3003	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	348007	351009	+	XP_019912475.1		XM_020056888.1	Erythrocyte membrane protein		30906790	PCOAH_00000710	3003	1000	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	352283	355500	+						30906791	PCOAH_00000720	3218		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	352283	355500	+	XM_020056889.1		XP_019912558.1	Uncharacterized protein		30906791	PCOAH_00000720	2976	2976	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	352283	355500	+	XP_019912558.1		XM_020056889.1	Uncharacterized protein		30906791	PCOAH_00000720	2976	991	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	356728	357507	+						30906792	PCOAH_00000730	780		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	356728	357507	+	XM_020056890.1		XP_019912533.1	Uncharacterized protein		30906792	PCOAH_00000730	780	780	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	356728	357507	+	XP_019912533.1		XM_020056890.1	Uncharacterized protein		30906792	PCOAH_00000730	780	259	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	358803	361429	+						30906793	PCOAH_00000740	2627		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	358803	361429	+	XM_020056891.1		XP_019912392.1	Uncharacterized protein		30906793	PCOAH_00000740	2313	2313	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	358803	361429	+	XP_019912392.1		XM_020056891.1	Uncharacterized protein		30906793	PCOAH_00000740	2313	770	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	362320	362655	+						30906794	PCOAH_00000750	336		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	362320	362655	+	XM_020056892.1		XP_019912583.1	Uncharacterized protein		30906794	PCOAH_00000750	336	336	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	362320	362655	+	XP_019912583.1		XM_020056892.1	Uncharacterized protein		30906794	PCOAH_00000750	336	111	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	362889	363098	-						30906795	PCOAH_00000760	210		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	362889	363098	-	XM_020056893.1		XP_019912440.1	DNA-directed RNA polymerase II 8.2 kDa polypeptide		30906795	PCOAH_00000760	210	210	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	362889	363098	-	XP_019912440.1		XM_020056893.1	DNA-directed RNA polymerase II 8.2 kDa polypeptide		30906795	PCOAH_00000760	210	69	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	364016	367023	-						30906796	PCOAH_00000770	3008		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	364016	367023	-	XM_020056894.1		XP_019912417.1	Uncharacterized protein		30906796	PCOAH_00000770	2877	2877	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	364016	367023	-	XP_019912417.1		XM_020056894.1	Uncharacterized protein		30906796	PCOAH_00000770	2877	958	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	367901	369253	+						30906797	PCOAH_00000780	1353		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	367901	369253	+	XM_020056895.1		XP_019912489.1	Bud32 protein kinase		30906797	PCOAH_00000780	705	705	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	367901	369253	+	XP_019912489.1		XM_020056895.1	Bud32 protein kinase		30906797	PCOAH_00000780	705	234	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	372198	374936	+						30906798	PCOAH_00000790	2739		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	372198	374936	+	XM_020056896.1		XP_019912464.1	Heat shock protein 86		30906798	PCOAH_00000790	2241	2241	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	372198	374936	+	XP_019912464.1		XM_020056896.1	Heat shock protein 86		30906798	PCOAH_00000790	2241	746	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	376228	378868	-						30906799	PCOAH_00000800	2641		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	376228	378868	-	XM_020056897.1		XP_019912561.1	Heat shock protein 86 family		30906799	PCOAH_00000800	2541	2541	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	376228	378868	-	XP_019912561.1		XM_020056897.1	Heat shock protein 86 family		30906799	PCOAH_00000800	2541	846	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	380264	381601	-						30906800	PCOAH_00000810	1338		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	380264	381601	-	XM_020056898.1		XP_019912588.1	Uncharacterized protein		30906800	PCOAH_00000810	1186	1186	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	380264	381177	-	XP_019912588.1		XM_020056898.1	Uncharacterized protein		30906800	PCOAH_00000810	762	253	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	382253	382888	-						30906801	PCOAH_00000820	636		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	382253	382888	-	XM_020056899.1		XP_019912394.1	Uncharacterized protein		30906801	PCOAH_00000820	636	636	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	382253	382888	-	XP_019912394.1		XM_020056899.1	Uncharacterized protein		30906801	PCOAH_00000820	636	211	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	386440	389115	+						30906802	PCOAH_00000830	2676		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	386440	389115	+	XM_020056900.1		XP_019912421.1	Uncharacterized protein		30906802	PCOAH_00000830	2676	2676	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	386440	389115	+	XP_019912421.1		XM_020056900.1	Uncharacterized protein		30906802	PCOAH_00000830	2676	891	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	389723	390670	-						30906803	PCOAH_00000840	948		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	389723	390670	-	XM_020056901.1		XP_019912452.1	Cloroquine resistance associated protein Cg3		30906803	PCOAH_00000840	948	948	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	389723	390670	-	XP_019912452.1		XM_020056901.1	Cloroquine resistance associated protein Cg3		30906803	PCOAH_00000840	948	315	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	393039	396288	+						30906804	PCOAH_00000850	3250		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	393039	396288	+	XM_020056902.1		XP_019912477.1	Putative chloroquine resistance transporter		30906804	PCOAH_00000850	1275	1275	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	393039	396288	+	XP_019912477.1		XM_020056902.1	Putative chloroquine resistance transporter		30906804	PCOAH_00000850	1275	424	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	398710	401805	+						30906805	PCOAH_00000860	3096		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	398710	401805	+	XM_020056903.1		XP_019912506.1	Cg1 protein		30906805	PCOAH_00000860	3096	3096	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	398710	401805	+	XP_019912506.1		XM_020056903.1	Cg1 protein		30906805	PCOAH_00000860	3096	1031	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	402498	410896	-						30906806	PCOAH_00000870	8399		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	402498	410896	-	XM_020056904.1		XP_019912537.1	Uncharacterized protein		30906806	PCOAH_00000870	8049	8049	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	402498	410896	-	XP_019912537.1		XM_020056904.1	Uncharacterized protein		30906806	PCOAH_00000870	8049	2682	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	411878	415490	-						30906807	PCOAH_00000880	3613		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	411878	415490	-	XM_020056905.1		XP_019912570.1	Uncharacterized protein		30906807	PCOAH_00000880	3501	3501	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	411878	415490	-	XP_019912570.1		XM_020056905.1	Uncharacterized protein		30906807	PCOAH_00000880	3501	1166	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	416538	417133	+						30906808	PCOAH_00000890	596		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	416538	417133	+	XM_020056906.1		XP_019912597.1	Uncharacterized protein		30906808	PCOAH_00000890	450	450	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	416538	417133	+	XP_019912597.1		XM_020056906.1	Uncharacterized protein		30906808	PCOAH_00000890	450	149	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	428325	431734	+						30906809	PCOAH_00000900	3410		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	428325	431734	+	XM_020056907.1		XP_019912498.1	SICA antigen		30906809	PCOAH_00000900	2217	2217	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	428325	431734	+	XP_019912498.1		XM_020056907.1	SICA antigen		30906809	PCOAH_00000900	2217	738	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	432731	433650	-						30906810	PCOAH_00000910	920		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	432731	433650	-	XM_020056908.1		XP_019912469.1	KIR protein		30906810	PCOAH_00000910	627	627	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	432731	433650	-	XP_019912469.1		XM_020056908.1	KIR protein		30906810	PCOAH_00000910	627	208	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	436162	437137	-						30906811	PCOAH_00000920	976		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	436162	437137	-	XM_020056909.1		XP_019912447.1	KIR protein		30906811	PCOAH_00000920	831	831	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	436162	437137	-	XP_019912447.1		XM_020056909.1	KIR protein		30906811	PCOAH_00000920	831	276	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	442777	443613	-						30906812	PCOAH_00000930	837		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	442777	443613	-	XM_020056910.1		XP_019912425.1	Uncharacterized protein		30906812	PCOAH_00000930	753	753	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	442777	443613	-	XP_019912425.1		XM_020056910.1	Uncharacterized protein		30906812	PCOAH_00000930	753	250	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	445521	446533	-						30906813	PCOAH_00000940	1013		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	445521	446533	-	XM_020056911.1		XP_019912401.1	Uncharacterized protein		30906813	PCOAH_00000940	846	846	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	445521	446533	-	XP_019912401.1		XM_020056911.1	Uncharacterized protein		30906813	PCOAH_00000940	846	281	
gene	protein_coding	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	448197	449950	-						30906814	PCOAH_00000950	1754		partial
mRNA		GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	448197	449950	-	XM_020056912.1		XP_019912593.1	KIR protein		30906814	PCOAH_00000950	1458	1458	partial
CDS	with_protein	GCF_001680005.1	Primary Assembly	chromosome	1	NC_033556.1	448197	449950	-	XP_019912593.1		XM_020056912.1	KIR protein		30906814	PCOAH_00000950	1458	485	
