# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	208367	212835	-	XM_012477704.1		XP_012333127.1	uncharacterized protein		24265367	AK88_00053	4206	4206	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	208367	212835	-	XP_012333127.1		XM_012477704.1	uncharacterized protein		24265367	AK88_00053	4206	1401	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	214375	215151	-						24265368	AK88_00054	777		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	214375	215151	-	XM_012477705.1		XP_012333128.1	uncharacterized protein		24265368	AK88_00054	777	777	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	214375	215151	-	XP_012333128.1		XM_012477705.1	uncharacterized protein		24265368	AK88_00054	777	258	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	222110	233585	+						24265369	AK88_00055	11476		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	222110	233585	+	XM_012477706.1		XP_012333129.1	uncharacterized protein		24265369	AK88_00055	11241	11241	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	222110	233585	+	XP_012333129.1		XM_012477706.1	uncharacterized protein		24265369	AK88_00055	11241	3746	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	234731	235684	-						24265370	AK88_00056	954		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	234731	235684	-	XM_012477707.1		XP_012333130.1	uncharacterized protein		24265370	AK88_00056	366	366	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	234731	235684	-	XP_012333130.1		XM_012477707.1	uncharacterized protein		24265370	AK88_00056	366	121	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	236439	239684	-						24265371	AK88_00057	3246		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	236439	239684	-	XM_012477708.1		XP_012333131.1	uncharacterized protein		24265371	AK88_00057	3246	3246	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	236439	239684	-	XP_012333131.1		XM_012477708.1	uncharacterized protein		24265371	AK88_00057	3246	1081	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	241411	243513	-						24265372	AK88_00058	2103		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	241411	243513	-	XM_012477709.1		XP_012333132.1	uncharacterized protein		24265372	AK88_00058	2103	2103	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	241411	243513	-	XP_012333132.1		XM_012477709.1	uncharacterized protein		24265372	AK88_00058	2103	700	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	247008	249491	+						24265373	AK88_00059	2484		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	247008	249491	+	XM_012477710.1		XP_012333133.1	uncharacterized protein		24265373	AK88_00059	2484	2484	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	247008	249491	+	XP_012333133.1		XM_012477710.1	uncharacterized protein		24265373	AK88_00059	2484	827	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	250113	253055	-						24265374	AK88_00060	2943		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	250113	253055	-	XM_012477711.1		XP_012333134.1	uncharacterized protein		24265374	AK88_00060	2943	2943	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	250113	253055	-	XP_012333134.1		XM_012477711.1	uncharacterized protein		24265374	AK88_00060	2943	980	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	255003	256778	-						24265375	AK88_00061	1776		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	255003	256778	-	XM_012477712.1		XP_012333135.1	T-complex protein 1, alpha subunit		24265375	AK88_00061	1632	1632	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	255003	256778	-	XP_012333135.1		XM_012477712.1	T-complex protein 1, alpha subunit		24265375	AK88_00061	1632	543	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	260252	261076	+						24265376	AK88_00062	825		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	260252	261076	+	XM_012477713.1		XP_012333136.1	uncharacterized protein		24265376	AK88_00062	825	825	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	260252	261076	+	XP_012333136.1		XM_012477713.1	uncharacterized protein		24265376	AK88_00062	825	274	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	261904	265472	-						24265377	AK88_00063	3569		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	261904	265472	-	XM_012477714.1		XP_012333137.1	uncharacterized protein		24265377	AK88_00063	3405	3405	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	261904	265472	-	XP_012333137.1		XM_012477714.1	uncharacterized protein		24265377	AK88_00063	3405	1134	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	267795	271808	+						24265378	AK88_00064	4014		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	267795	271808	+	XM_012477715.1		XP_012333138.1	uncharacterized protein		24265378	AK88_00064	3750	3750	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	267795	271808	+	XP_012333138.1		XM_012477715.1	uncharacterized protein		24265378	AK88_00064	3750	1249	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	272007	273424	-						24265379	AK88_00065	1418		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	272007	273424	-	XM_012477716.1		XP_012333139.1	uncharacterized protein		24265379	AK88_00065	1206	1206	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	272007	273424	-	XP_012333139.1		XM_012477716.1	uncharacterized protein		24265379	AK88_00065	1206	401	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	274361	275302	+						24265380	AK88_00066	942		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	274361	275302	+	XM_012477717.1		XP_012333140.1	ribosomal protein L2		24265380	AK88_00066	942	942	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	274361	275302	+	XP_012333140.1		XM_012477717.1	ribosomal protein L2		24265380	AK88_00066	942	313	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	281526	282119	+						24265381	AK88_00067	594		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	281526	282119	+	XM_012477718.1		XP_012333141.1	uncharacterized protein		24265381	AK88_00067	594	594	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	281526	282119	+	XP_012333141.1		XM_012477718.1	uncharacterized protein		24265381	AK88_00067	594	197	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	285616	289122	+						24265382	AK88_00068	3507		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	285616	289122	+	XM_012477719.1		XP_012333142.1	uncharacterized protein		24265382	AK88_00068	3300	3300	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	285616	289122	+	XP_012333142.1		XM_012477719.1	uncharacterized protein		24265382	AK88_00068	3300	1099	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	289717	294054	-						24265383	AK88_00069	4338		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	289717	294054	-	XM_012477720.1		XP_012333143.1	uncharacterized protein		24265383	AK88_00069	4185	4185	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	289717	294054	-	XP_012333143.1		XM_012477720.1	uncharacterized protein		24265383	AK88_00069	4185	1394	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	297356	298453	+						24265384	AK88_00070	1098		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	297356	298453	+	XM_012477721.1		XP_012333144.1	uncharacterized protein		24265384	AK88_00070	1098	1098	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	297356	298453	+	XP_012333144.1		XM_012477721.1	uncharacterized protein		24265384	AK88_00070	1098	365	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	301432	303120	+						24265385	AK88_00071	1689		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	301432	303120	+	XM_012477722.1		XP_012333145.1	apical membrane antigen 1		24265385	AK88_00071	1689	1689	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	301432	303120	+	XP_012333145.1		XM_012477722.1	apical membrane antigen 1		24265385	AK88_00071	1689	562	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	304977	306356	+						24265386	AK88_00072	1380		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	304977	306356	+	XM_012477723.1		XP_012333146.1	uncharacterized protein		24265386	AK88_00072	1182	1182	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	304977	306356	+	XP_012333146.1		XM_012477723.1	uncharacterized protein		24265386	AK88_00072	1182	393	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	306541	308304	-						24265387	AK88_00073	1764		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	306541	308304	-	XM_012477724.1		XP_012333147.1	uncharacterized protein		24265387	AK88_00073	1764	1764	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	306541	308304	-	XP_012333147.1		XM_012477724.1	uncharacterized protein		24265387	AK88_00073	1764	587	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	309268	311771	+						24265388	AK88_00074	2504		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	309268	311771	+	XM_012477725.1		XP_012333148.1	uncharacterized protein		24265388	AK88_00074	2331	2331	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	309268	311771	+	XP_012333148.1		XM_012477725.1	uncharacterized protein		24265388	AK88_00074	2331	776	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	313963	316469	+						24265389	AK88_00075	2507		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	313963	316469	+	XM_012477726.1		XP_012333149.1	uncharacterized protein		24265389	AK88_00075	2331	2331	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	313963	316469	+	XP_012333149.1		XM_012477726.1	uncharacterized protein		24265389	AK88_00075	2331	776	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	317927	322368	+						24265390	AK88_00076	4442		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	317927	322368	+	XM_012477727.1		XP_012333150.1	uncharacterized protein		24265390	AK88_00076	4266	4266	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	317927	322368	+	XP_012333150.1		XM_012477727.1	uncharacterized protein		24265390	AK88_00076	4266	1421	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	325526	327517	+						24265391	AK88_00077	1992		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	325526	327517	+	XM_012477728.1		XP_012333151.1	chaperone DnaK		24265391	AK88_00077	1992	1992	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	325526	327517	+	XP_012333151.1		XM_012477728.1	chaperone DnaK		24265391	AK88_00077	1992	663	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	328942	330216	-						24265392	AK88_00078	1275		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	328942	330216	-	XM_012477729.1		XP_012333152.1	protein disulfide-isomerase domain		24265392	AK88_00078	1275	1275	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	328942	330216	-	XP_012333152.1		XM_012477729.1	protein disulfide-isomerase domain		24265392	AK88_00078	1275	424	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	332997	338507	+						24265393	AK88_00079	5511		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	332997	338507	+	XM_012477730.1		XP_012333153.1	uncharacterized protein		24265393	AK88_00079	5511	5511	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	332997	338507	+	XP_012333153.1		XM_012477730.1	uncharacterized protein		24265393	AK88_00079	5511	1836	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	340042	345523	+						24265394	AK88_00080	5482		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	340042	345523	+	XM_012477731.1		XP_012333154.1	uncharacterized protein		24265394	AK88_00080	5328	5328	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	340042	345523	+	XP_012333154.1		XM_012477731.1	uncharacterized protein		24265394	AK88_00080	5328	1775	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	345531	346568	+						24265395	AK88_00081	1038		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	345531	346568	+	XM_012477732.1		XP_012333155.1	uncharacterized protein		24265395	AK88_00081	1038	1038	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	345531	346568	+	XP_012333155.1		XM_012477732.1	uncharacterized protein		24265395	AK88_00081	1038	345	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	346973	348276	-						24265396	AK88_00082	1304		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	346973	348276	-	XM_012477733.1		XP_012333156.1	uncharacterized protein		24265396	AK88_00082	525	525	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	346973	348276	-	XP_012333156.1		XM_012477733.1	uncharacterized protein		24265396	AK88_00082	525	174	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	349982	354836	+						24265397	AK88_00083	4855		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	349982	354836	+	XM_012477734.1		XP_012333157.1	uncharacterized protein		24265397	AK88_00083	4686	4686	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	349982	354836	+	XP_012333157.1		XM_012477734.1	uncharacterized protein		24265397	AK88_00083	4686	1561	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	355931	361828	-						24265398	AK88_00084	5898		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	355931	361828	-	XM_012477735.1		XP_012333158.1	uncharacterized protein		24265398	AK88_00084	5898	5898	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	355931	361828	-	XP_012333158.1		XM_012477735.1	uncharacterized protein		24265398	AK88_00084	5898	1965	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	366716	371407	-						24265399	AK88_00085	4692		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	366716	371407	-	XM_012477736.1		XP_012333159.1	uncharacterized protein		24265399	AK88_00085	4569	4569	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	366716	371407	-	XP_012333159.1		XM_012477736.1	uncharacterized protein		24265399	AK88_00085	4569	1522	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	373293	374523	+						24265400	AK88_00086	1231		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	373293	374523	+	XM_012477737.1		XP_012333160.1	uncharacterized protein		24265400	AK88_00086	1140	1140	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	373293	374523	+	XP_012333160.1		XM_012477737.1	uncharacterized protein		24265400	AK88_00086	1140	379	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	376619	378646	+						24265401	AK88_00087	2028		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	376619	378646	+	XM_012477738.1		XP_012333161.1	uncharacterized protein		24265401	AK88_00087	1737	1737	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	376619	378646	+	XP_012333161.1		XM_012477738.1	uncharacterized protein		24265401	AK88_00087	1737	578	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	379181	381211	+						24265402	AK88_00088	2031		partial
mRNA		GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	379181	381211	+	XM_012477739.1		XP_012333162.1	uncharacterized protein		24265402	AK88_00088	2031	2031	partial
CDS	with_protein	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	379181	381211	+	XP_012333162.1		XM_012477739.1	uncharacterized protein		24265402	AK88_00088	2031	676	
gene	protein_coding	GCF_000956335.1	Primary Assembly	unplaced scaffold		NW_012192581.1	382067	385630	-						24265403	AK88_00089	3564		partial
