# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	234776	236865	+						20035328	C922_00054	2090		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	234776	236865	+	XM_008815671.1		XP_008813893.1	hypothetical protein		20035328	C922_00054	1104	1104	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	234776	236865	+	XP_008813893.1		XM_008815671.1	hypothetical protein		20035328	C922_00054	1104	367	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	237448	240043	-						20035329	C922_00055	2596		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	237448	240043	-	XM_008815672.1		XP_008813894.1	DNA-directed RNA polymerase subunit alpha		20035329	C922_00055	2403	2403	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	237448	240043	-	XP_008813894.1		XM_008815672.1	DNA-directed RNA polymerase subunit alpha		20035329	C922_00055	2403	800	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	241700	243881	+						20035330	C922_00056	2182		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	241700	243881	+	XM_008815673.1		XP_008813895.1	protein disulfide-isomerase		20035330	C922_00056	1632	1632	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	241700	243881	+	XP_008813895.1		XM_008815673.1	protein disulfide-isomerase		20035330	C922_00056	1632	543	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	244529	245561	+						20035331	C922_00057	1033		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	244529	245561	+	XM_008815674.1		XP_008813896.1	hypothetical protein		20035331	C922_00057	660	660	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	244529	245561	+	XP_008813896.1		XM_008815674.1	hypothetical protein		20035331	C922_00057	660	219	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	245800	249456	-						20035332	C922_00058	3657		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	245800	249456	-	XM_008815675.1		XP_008813897.1	hypothetical protein		20035332	C922_00058	3321	3321	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	245800	249456	-	XP_008813897.1		XM_008815675.1	hypothetical protein		20035332	C922_00058	3321	1106	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	249925	252937	-						20035333	C922_00059	3013		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	249925	252937	-	XM_008815676.1		XP_008813898.1	hypothetical protein		20035333	C922_00059	1545	1545	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	249925	252937	-	XP_008813898.1		XM_008815676.1	hypothetical protein		20035333	C922_00059	1545	514	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	253902	258776	-						20035334	C922_00060	4875		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	253902	258776	-	XM_008815677.1		XP_008813899.1	hypothetical protein		20035334	C922_00060	4875	4875	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	253902	258776	-	XP_008813899.1		XM_008815677.1	hypothetical protein		20035334	C922_00060	4875	1624	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	260387	261650	+						20035335	C922_00061	1264		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	260387	261650	+	XM_008815678.1		XP_008813900.1	hypothetical protein		20035335	C922_00061	783	783	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	260387	261650	+	XP_008813900.1		XM_008815678.1	hypothetical protein		20035335	C922_00061	783	260	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	262183	263402	-						20035336	C922_00062	1220		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	262183	263402	-	XM_008815679.1		XP_008813901.1	hypothetical protein		20035336	C922_00062	621	621	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	262183	263402	-	XP_008813901.1		XM_008815679.1	hypothetical protein		20035336	C922_00062	621	206	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	263951	270124	+						20035337	C922_00063	6174		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	263951	270124	+	XM_008815680.1		XP_008813902.1	hypothetical protein		20035337	C922_00063	5895	5895	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	263951	270124	+	XP_008813902.1		XM_008815680.1	hypothetical protein		20035337	C922_00063	5895	1964	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	271179	271823	-						20035338	C922_00064	645		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	271179	271823	-	XM_008815681.1		XP_008813903.1	hypothetical protein		20035338	C922_00064	645	645	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	271179	271823	-	XP_008813903.1		XM_008815681.1	hypothetical protein		20035338	C922_00064	645	214	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	272532	275597	-						20035339	C922_00065	3066		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	272532	275597	-	XM_008815682.1		XP_008813904.1	hypothetical protein		20035339	C922_00065	3066	3066	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	272532	275597	-	XP_008813904.1		XM_008815682.1	hypothetical protein		20035339	C922_00065	3066	1021	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	275627	279133	-						20035340	C922_00066	3507		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	275627	279133	-	XM_008815683.1		XP_008813905.1	hypothetical protein		20035340	C922_00066	3507	3507	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	275627	279133	-	XP_008813905.1		XM_008815683.1	hypothetical protein		20035340	C922_00066	3507	1168	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	281174	286389	+						20035341	C922_00067	5216		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	281174	286389	+	XM_008815684.1		XP_008813906.1	hypothetical protein		20035341	C922_00067	1092	1092	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	281174	286389	+	XP_008813906.1		XM_008815684.1	hypothetical protein		20035341	C922_00067	1092	363	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	287884	292779	+						20035342	C922_00068	4896		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	287884	292779	+	XM_008815685.1		XP_008813907.1	hypothetical protein		20035342	C922_00068	3033	3033	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	287884	292779	+	XP_008813907.1		XM_008815685.1	hypothetical protein		20035342	C922_00068	3033	1010	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	293840	296340	-						20035343	C922_00069	2501		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	293840	296340	-	XM_008815686.1		XP_008813908.1	hypothetical protein		20035343	C922_00069	1926	1926	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	293840	296340	-	XP_008813908.1		XM_008815686.1	hypothetical protein		20035343	C922_00069	1926	641	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	303186	304341	+						20035344	C922_00070	1156		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	303186	304341	+	XM_008815687.1		XP_008813909.1	hypothetical protein		20035344	C922_00070	819	819	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	303186	304341	+	XP_008813909.1		XM_008815687.1	hypothetical protein		20035344	C922_00070	819	272	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	306515	307057	-						20035345	C922_00071	543		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	306515	307057	-	XM_008815688.1		XP_008813910.1	RNA 3'-terminal phosphate cyclase-like protein		20035345	C922_00071	543	543	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	306515	307057	-	XP_008813910.1		XM_008815688.1	RNA 3'-terminal phosphate cyclase-like protein		20035345	C922_00071	543	180	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	307492	308399	-						20035346	C922_00072	908		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	307492	308399	-	XM_008815689.1		XP_008813911.1	RNA 3'-terminal phosphate cyclase		20035346	C922_00072	798	798	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	307492	308399	-	XP_008813911.1		XM_008815689.1	RNA 3'-terminal phosphate cyclase		20035346	C922_00072	798	265	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	309770	310848	+						20035347	C922_00073	1079		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	309770	310848	+	XM_008815690.1		XP_008813912.1	hypothetical protein		20035347	C922_00073	264	264	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	309770	310848	+	XP_008813912.1		XM_008815690.1	hypothetical protein		20035347	C922_00073	264	87	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	311569	312476	-						20035348	C922_00074	908		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	311569	312476	-	XM_008815691.1		XP_008813913.1	20S proteasome subunit beta 4		20035348	C922_00074	588	588	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	311569	312476	-	XP_008813913.1		XM_008815691.1	20S proteasome subunit beta 4		20035348	C922_00074	588	195	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	313481	316783	+						20035349	C922_00075	3303		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	313481	316783	+	XM_008815692.1		XP_008813914.1	hypothetical protein		20035349	C922_00075	3138	3138	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	313481	316783	+	XP_008813914.1		XM_008815692.1	hypothetical protein		20035349	C922_00075	3138	1045	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	317044	318855	-						20035350	C922_00076	1812		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	317044	318855	-	XM_008815693.1		XP_008813915.1	hypothetical protein		20035350	C922_00076	1812	1812	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	317044	318855	-	XP_008813915.1		XM_008815693.1	hypothetical protein		20035350	C922_00076	1812	603	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	319894	321442	+						20035351	C922_00077	1549		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	319894	321442	+	XM_008815694.1		XP_008813916.1	hypothetical protein		20035351	C922_00077	1332	1332	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	319894	321442	+	XP_008813916.1		XM_008815694.1	hypothetical protein		20035351	C922_00077	1332	443	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	323033	326251	-						20035352	C922_00078	3219		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	323033	326251	-	XM_008815695.1		XP_008813917.1	3',5'-cyclic-nucleotide phosphodiesterase		20035352	C922_00078	2418	2418	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	323033	326251	-	XP_008813917.1		XM_008815695.1	3',5'-cyclic-nucleotide phosphodiesterase		20035352	C922_00078	2418	805	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	328977	329888	+						20035353	C922_00079	912		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	328977	329888	+	XM_008815696.1		XP_008813918.1	hypothetical protein		20035353	C922_00079	414	414	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	328977	329888	+	XP_008813918.1		XM_008815696.1	hypothetical protein		20035353	C922_00079	414	137	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	330442	330843	-						20035354	C922_00080	402		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	330442	330843	-	XM_008815697.1		XP_008813919.1	hypothetical protein		20035354	C922_00080	402	402	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	330442	330843	-	XP_008813919.1		XM_008815697.1	hypothetical protein		20035354	C922_00080	402	133	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	332186	333170	+						20035355	C922_00081	985		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	332186	333170	+	XM_008815698.1		XP_008813920.1	hypothetical protein		20035355	C922_00081	561	561	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	332186	333170	+	XP_008813920.1		XM_008815698.1	hypothetical protein		20035355	C922_00081	561	186	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	333203	339877	-						20035356	C922_00082	6675		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	333203	339877	-	XM_008815699.1		XP_008813921.1	hypothetical protein		20035356	C922_00082	6417	6417	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	333203	339877	-	XP_008813921.1		XM_008815699.1	hypothetical protein		20035356	C922_00082	6417	2138	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	340389	341397	+						20035357	C922_00083	1009		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	340389	341397	+	XM_008815700.1		XP_008813922.1	hypothetical protein		20035357	C922_00083	339	339	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	340389	341397	+	XP_008813922.1		XM_008815700.1	hypothetical protein		20035357	C922_00083	339	112	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	341766	343202	-						20035358	C922_00084	1437		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	341766	343202	-	XM_008815701.1		XP_008813923.1	hypothetical protein		20035358	C922_00084	1260	1260	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	341766	343202	-	XP_008813923.1		XM_008815701.1	hypothetical protein		20035358	C922_00084	1260	419	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	343661	344603	+						20035359	C922_00085	943		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	343661	344603	+	XM_008815702.1		XP_008813924.1	hypothetical protein		20035359	C922_00085	516	516	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	343661	344603	+	XP_008813924.1		XM_008815702.1	hypothetical protein		20035359	C922_00085	516	171	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	344804	345424	-						20035360	C922_00086	621		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	344804	345424	-	XM_008815703.1		XP_008813925.1	hypothetical protein		20035360	C922_00086	621	621	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	344804	345424	-	XP_008813925.1		XM_008815703.1	hypothetical protein		20035360	C922_00086	621	206	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	347373	356654	-						20035361	C922_00087	9282		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	347373	356654	-	XM_008815704.1		XP_008813926.1	biotin carboxylase subunit-acetyl CoA carboxylase		20035361	C922_00087	9027	9027	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	347373	356654	-	XP_008813926.1		XM_008815704.1	biotin carboxylase subunit-acetyl CoA carboxylase		20035361	C922_00087	9027	3008	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	359116	361188	+						20035362	C922_00088	2073		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	359116	361188	+	XM_008815705.1		XP_008813927.1	hypothetical protein		20035362	C922_00088	2073	2073	partial
CDS	with_protein	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	359116	361188	+	XP_008813927.1		XM_008815705.1	hypothetical protein		20035362	C922_00088	2073	690	
gene	protein_coding	GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	362250	363044	+						20035363	C922_00089	795		partial
mRNA		GCF_000524495.1	Primary Assembly	unplaced scaffold		NW_008481835.1	362250	363044	+	XM_008815706.1		XP_008813928.1	ribosomal RNA assembly protein		20035363	C922_00089	795	795	partial
